WellID,BVHH_imputed,FormationAlias,LateralLength,LeftNeighbourType,RightNeighbourType,CodGOR_imputed,is_zero_proppant,NormalizedOilEUR,NormalizedGasEUR,FluidPerFoot_imputed,ProppantPerFoot_imputed,NioGOR_imputed,TVD_missing_noneighbour,NioGOR_missing_noneighbour,RightDistance_filled,LeftDistance_filled,TVD_imputed,TotalSpacing,BVHH_x_NIOBRARA,BVHH_bin,Proppant_x_BVHH,Proppant_sq_x_BVHH,HighBVHH_Codell_x_Proppant,HighBVHH_Niobrara_x_Proppant,Proppant_level,Fluid_level,Proppant_x_Fluid,HighProppant_HighFluid,NioGOR_bin,BVHH_imputed_sq
512336389,0.627846354,NIOBRARA,3929.0,Codeveloped,Codeveloped,1759.3323032,0,17.85416136,31.18936116,481.9363706,722.8302367,966.7810059,0,0,669.0,4384.0,5714.0,5053.0,0.627846354,Low,453.826328673052,328039.3925754342,0.0,0.0,Low,Low,348358.1808351369,0,Low,0.3941910442310933
512336390,0.663308854,NIOBRARA,3967.0,Parent,Codeveloped,1759.3323032,0,13.7360726,23.67481724,508.1396521,768.8429544,1295.268105,0,0,580.0,579.0,6000.0,1159.0,0.663308854,Low,509.9803389890383,392094.79051424575,0.0,0.0,Low,Low,390679.5913683522,0,Low,0.43997863579479324
512336394,0.783113846,CODELL,4157.0,Codeveloped,NoNeighbour,17830.31367,0,5.692566755,135.9499639,453.4221795,334.3757517,14477.73268,0,0,-1.0,2110.0,7458.0,2109.0,0.0,Low,261.85428092292807,87557.72201946705,0.0,0.0,Low,Low,151613.38210776486,0,High,0.6132672957969117
512336399,1.504106186,NIOBRARA,4205.0,Codeveloped,Codeveloped,17934.03395,0,11.25041617,229.1776457,431.4963139,353.8644471,13851.75122,0,0,991.0,541.0,7262.0,1532.0,1.504106186,High,532.2497038885798,188344.247185671,0.0,353.8644471,Low,Low,152691.20454391156,0,High,2.2623354187634668
512336403,0.797610363,NIOBRARA,9142.0,Codeveloped,NoNeighbour,2002.650778,0,7.850470357,27.07722599,873.39431518,980.9669657,2140.048174,0,0,-1.0,713.0,6831.0,712.0,0.797610363,Low,782.4294176029855,767537.4116604188,0.0,0.0,Medium,Medium,856770.9712217541,0,Low,0.6361822911649917
512336404,0.766308901,NIOBRARA,9231.0,Codeveloped,Codeveloped,2008.041529,0,6.537644892,25.39031524,676.4452389,963.0592569,2264.058899,0,0,713.0,1270.0,6813.0,1983.0,0.766308901,Low,738.0008807529157,710738.5798094486,0.0,0.0,Medium,Low,651456.849108577,0,Low,0.5872293317518279
512336405,1.577555155,NIOBRARA,3345.0,Codeveloped,NoNeighbour,5583.519426,0,19.16412556,199.9142003,808.4843049,887.8923767,6625.454587,0,0,-1.0,644.0,6636.0,643.0,1.577555155,High,1400.6991959482868,1243670.1381323035,0.0,887.8923767,Medium,Medium,717847.0510023085,0,High,2.488680267067074
512336406,1.50815625,NIOBRARA,3310.0,Parent,Codeveloped,5286.067875,0,14.98640483,135.7253776,827.9456193,962.5377644,6972.360186,0,0,646.0,852.0,6650.0,1498.0,1.50815625,High,1451.6573452408877,1397275.015763003,0.0,962.5377644,Medium,Medium,796928.9254457955,0,High,2.274535274414063
512336407,1.545138776,NIOBRARA,3410.0,Codeveloped,Codeveloped,5421.870981,0,17.35601173,178.3331378,858.1093842,847.9348974,6790.004678,0,0,644.0,646.0,6639.0,1290.0,1.545138776,High,1310.1770894963215,1110944.875957894,0.0,847.9348974,Medium,Medium,727620.8926496041,0,High,2.387453837098778
512336408,1.440281218,NIOBRARA,9292.0,Codeveloped,Codeveloped,4222.611854,0,12.53626776,100.6894102,817.8790357,526.0439087,6132.883596,0,0,2106.0,2572.0,7003.0,4678.0,1.440281218,High,757.6511615439167,398557.7784496571,0.0,526.0439087,Low,Medium,430240.28478341486,0,High,2.0744099869235635
512336409,0.508335938,CODELL,9386.0,Codeveloped,NoNeighbour,4197.32905,0,9.77956531,66.69965907,793.0151289,522.4802898,6128.087974,0,0,-1.0,2758.0,7175.0,2757.0,0.0,Low,265.59550820199485,138768.41809495655,0.0,0.0,Low,Medium,414334.7743634564,0,High,0.25840542586233983
512336416,0.651239791,NIOBRARA,4356.0,Parent,Parent,1765.1196429999995,0,14.37098255,38.58080808,672.1962506,1142.3496468,2499.742325,0,0,1841.0,1920.0,6094.0,3761.0,0.651239791,Low,743.9435452309558,849843.6461337223,0.0,0.0,High,Low,767883.1494531943,0,Low,0.4241132653817236
512336417,1.443461458,NIOBRARA,4213.0,Codeveloped,Codeveloped,4518.917869,0,13.58723,94.59102777,723.9990506,484.6902445,5939.929703,0,0,527.0,2786.0,6961.0,3313.0,1.443461458,High,699.6316870043465,339104.6534340842,0.0,484.6902445,Low,Low,350915.2768530819,0,High,2.083580980731486
512336418,0.691095855,NIOBRARA,3771.0,NoNeighbour,NoNeighbour,1515.15110966,0,48.94272076,42.14638027,848.8098648,1025.377884,1054.010345,0,0,-1.0,-1.0,6367.0,9999999.0,0.691095855,Low,708.6344054410708,726618.0471807633,0.0,0.0,Medium,Medium,870350.8630869502,0,Low,0.47761348079818106
512336419,0.528792424,CODELL,4223.0,NoNeighbour,Codeveloped,4074.155941,0,15.34004262,93.094009,3878.7094782940026,596.2585839,5732.395961,0,0,2758.0,-1.0,7105.0,2757.0,0.0,Low,315.29702191128837,187998.55579271205,0.0,0.0,Low,High,2312713.8208870897,0,High,0.2796214276797958
512336426,1.334495385,CODELL,4028.0,Codeveloped,NoNeighbour,3690.092778,0,22.29816286,78.46698113,635.3485683,1001.5648907000001,2868.860246,0,0,-1.0,657.0,7115.0,656.0,0.0,High,1336.5837244171796,1338675.3318572915,1001.5648907000001,0.0,Medium,Low,636342.819365791,0,Medium,1.7808779325862985
512336427,1.361901539,CODELL,4035.0,NoNeighbour,Codeveloped,4180.174501,0,32.23816605,180.1291202,426.8907063,1048.327138,3181.465682,0,0,1227.0,-1.0,7123.0,1226.0,0.0,High,1427.7183426176655,1496715.883986481,1048.327138,0.0,High,Low,447521.1123742776,0,Medium,1.8547758019305685
512336428,1.349187692,CODELL,4002.0,NoNeighbour,Codeveloped,3734.404796,0,26.47501249,95.67941029,547.185907,877.0614693,2982.279885,0,0,657.0,-1.0,7100.0,656.0,0.0,High,1183.320539506996,1037844.8510328745,877.0614693,0.0,Medium,Low,479915.6755736732,0,Medium,1.820307428244287
512336429,1.241646701,NIOBRARA,3935.0,Codeveloped,Codeveloped,3842.079534,0,16.93722999,74.83151207,492.4299873,1347.395172,3064.751693,0,0,476.0,287.0,6946.0,763.0,1.241646701,High,1672.9887702571277,2254176.991854671,0.0,1347.395172,High,Low,663497.7874360413,0,Medium,1.5416865301041836
512336430,1.263322335,NIOBRARA,3934.0,Codeveloped,Codeveloped,3902.899998,0,22.19064565,120.3116421,512.252669,1399.084901,3126.367588,0,0,356.0,858.0,6936.0,1214.0,1.263322335,High,1767.4952039945638,2472875.852498709,0.0,1399.084901,High,Low,716684.9746948507,0,Medium,1.5959833221098523
512336431,1.284743456,NIOBRARA,4007.0,NoNeighbour,Codeveloped,4110.367399,0,20.76066883,77.45645121,484.0848515,1350.636386,3164.77035,0,0,858.0,-1.0,6936.0,857.0,1.284743456,High,1735.2212583489897,2343652.969286852,0.0,1350.636386,High,Low,653822.6143473067,0,Medium,1.650565747734824
512336432,1.363945313,CODELL,4095.0,Codeveloped,Codeveloped,3969.449511,0,23.58974359,195.2991453,494.3282051,1391.452991,3126.367588,0,0,783.0,1227.0,7129.0,2010.0,0.0,High,1897.8657853342816,2640791.02351995,1391.452991,0.0,High,Low,687834.4595220565,0,Medium,1.8603468168546682
512336433,1.359606349,CODELL,3913.0,Codeveloped,Parent,3842.079534,0,20.59468439,185.0163557,506.8872987,1403.526706,3064.751693,0,0,734.0,783.0,7137.0,1517.0,0.0,High,1908.2438204686566,2678271.1635872293,1403.526706,0.0,High,Low,711429.8606576491,0,Medium,1.84852942424111
512336434,1.250348969,NIOBRARA,4000.0,Codeveloped,Codeveloped,3842.079534,0,12.8945,59.70025,437.1885,1339.5,3115.252573,0,0,287.0,356.0,6953.0,643.0,1.250348969,High,1674.8424439755001,2243451.4537051823,0.0,1339.5,High,Low,585613.99575,0,Medium,1.5633725442793631
512336438,1.194983674,NIOBRARA,5085.215374,Codeveloped,NoNeighbour,3734.404796,0,17.31116453,83.33904639,514.9221434,1328.557298,3025.823214,0,0,-1.0,476.0,6953.0,475.0,1.194983674,Medium,1587.6042810835527,2109223.253969597,0.0,0.0,High,Low,684103.5715158725,0,Medium,1.427985981126538
512336439,1.160498985,CODELL,3958.0,NoNeighbour,NoNeighbour,2828.454701,0,28.88428499,109.1968166,859.5518353,999.9173374400001,3293.341856,0,0,-1.0,-1.0,7233.0,9999999.0,0.0,Medium,1160.4030551830226,1160307.1332958494,0.0,0.0,Medium,Medium,859480.7825448415,0,Medium,1.3467578941860303
512336440,0.860275,NIOBRARA,4085.0,NoNeighbour,NoNeighbour,2852.493825,0,10.84137087,51.66413709,605.9001224,869.5226438,3366.636987,0,0,-1.0,-1.0,7093.0,9999999.0,0.860275,Low,748.0285923950449,650427.7992973321,0.0,0.0,Medium,Low,526843.8763079916,0,Medium,0.740073075625
512336442,1.911261579,NIOBRARA,4052.0,Codeveloped,Codeveloped,14301.81022,0,11.91288253,156.6036525,647.0093781,743.8302073,9849.149205,0,0,311.0,327.0,6953.0,638.0,1.911261579,High,1421.6540965120953,1057469.2613174862,0.0,743.8302073,Low,Low,481265.1198371671,0,High,3.6529208233615735
512336444,0.790286154,CODELL,3843.0,Codeveloped,NoNeighbour,14197.8865,0,6.632058288,120.3343742,681.6284153,665.1053864,9874.389103,0,0,-1.0,684.0,7046.0,683.0,0.0,Low,525.62357782274,349595.07282874396,0.0,0.0,Low,Low,453354.7305393262,0,High,0.6245522052041117
512336446,1.829475,NIOBRARA,4655.0,NoNeighbour,Codeveloped,12733.61786,0,15.09860365,165.0186896,758.3729323,489.7959184,8458.023734,0,0,478.0,-1.0,7140.0,477.0,1.829475,High,896.06938781484,438891.1287548953,0.0,489.7959184,Low,Medium,371447.96686557954,0,High,3.346978775625
512336447,0.770789231,CODELL,4568.0,Codeveloped,NoNeighbour,12770.4834,0,9.183669002,142.9251313,772.9544658,529.7723292,8525.577306,0,0,-1.0,807.0,7362.0,806.0,0.0,Low,408.3428062291468,216328.7195680793,0.0,0.0,Low,Medium,409489.8877124077,0,High,0.5941160386255713
512336448,0.797078125,CODELL,4770.0,NoNeighbour,Codeveloped,12622.78329,0,7.608385744,126.018239,774.191195,493.5010482,8331.894286,0,0,807.0,-1.0,7361.0,806.0,0.0,Low,393.3588901847906,194123.02462498288,0.0,0.0,Low,Medium,382064.1662397106,0,High,0.6353335373535156
512336449,0.9581053514000001,NIOBRARA,7224.0,Codeveloped,Codeveloped,3986.614616,0,16.34579181,133.9724529,1164.02907,777.4086379,4757.839112,0,0,864.0,809.0,7739.0,1673.0,0.9581053514000001,Medium,744.8393761965749,579044.5649032651,0.0,0.0,Low,High,904926.2537847038,0,High,0.9179658643813177
512336450,1.0352518366,NIOBRARA,7648.0,Parent,Codeveloped,3991.769037,0,15.46051255,77.51216004,1151.359048,779.2887029,4854.821152,0,0,809.0,4016.0,7689.0,4825.0,1.0352518366,Medium,806.7600609188568,628699.0014249808,0.0,0.0,Low,High,897241.0990880989,0,High,1.0717463651836734
512336451,0.7532456156,CODELL,4152.0,Codeveloped,Codeveloped,3784.922608,0,20.42268786,105.5144509,735.2630058,514.4508671,4172.831594,0,0,601.0,671.0,7914.0,1272.0,0.0,Low,387.5078600846933,199353.7546286359,0.0,0.0,Low,Low,378256.6908803623,0,Medium,0.567378957420623
512336452,0.9407433295999998,NIOBRARA,4171.0,NoNeighbour,Codeveloped,3741.054775,0,17.11651882,94.76768161,1122.842963,753.7760729,4280.649507,0,0,644.0,-1.0,7664.0,643.0,0.9407433295999998,Medium,709.1098125927582,534510.0097910243,0.0,0.0,Low,High,846372.1591335401,0,Medium,0.8849980121868939
512336453,1.0966619889999998,CODELL,7964.0,NoNeighbour,Codeveloped,3990.173851,0,15.40017579,75.75803616,752.6300854,529.38222,4807.819926,0,0,778.0,-1.0,7925.0,777.0,0.0,Medium,580.5533583264354,307334.62565930386,0.0,0.0,Low,Low,398428.9854478415,0,High,1.2026675181174356
512336454,0.7603007672,CODELL,4213.0,Codeveloped,Codeveloped,3764.510397,0,20.48706385,122.8658913,742.4519345,524.0920959,4217.393094,0,0,671.0,660.0,7914.0,1331.0,0.0,Low,398.46762259622597,208833.73147474625,0.0,0.0,Low,Low,389113.19045711454,0,Medium,0.5780572566049085
512336455,0.8964276328,NIOBRARA,4094.0,Codeveloped,Codeveloped,3784.922608,0,20.39838788,106.9978017,1142.863703,751.3434294,4172.831594,0,0,3035.0,687.0,7755.0,3722.0,0.8964276328,Medium,673.5250118368759,506048.5921801939,0.0,0.0,Low,High,858683.1339488031,0,Medium,0.8035825008474117
512336456,0.8957791267999999,CODELL,8089.0,Codeveloped,Codeveloped,4050.679439,0,16.5521078,79.29991346,765.9639016,531.8333539,4785.537725,0,0,660.0,778.0,7877.0,1438.0,0.0,Medium,476.40521735965734,253368.18456384508,0.0,0.0,Low,Medium,407365.1507542576,0,High,0.8024202440105703
512336457,1.0193558517999999,NIOBRARA,7547.0,Codeveloped,Codeveloped,4072.46944,0,17.54789983,101.7710348,1064.46376,729.0314032,4718.283308,0,0,4820.0,743.0,7769.0,5563.0,1.0193558517999999,Medium,743.1424269978852,541774.1663317217,0.0,0.0,Low,Medium,776027.5086083481,0,High,1.0390863525989034
512336458,1.3522331472000002,NIOBRARA,8045.0,Codeveloped,Codeveloped,4070.27086,0,16.1377253,133.9287756,1171.400622,787.5699192,4778.22107,0,0,743.0,864.0,7767.0,1607.0,1.3522331472000002,High,1064.978150479866,838744.7559231934,0.0,787.5699192,Low,High,922559.8932193698,0,High,1.8285344843864175
512336459,0.7603007672,CODELL,4257.0,Parent,Codeveloped,3752.321262,0,21.6972046,110.4472633,746.3608175,518.2053089,4259.059079,0,0,660.0,4366.0,7917.0,5026.0,0.0,Low,393.9918939237829,204168.69109486998,0.0,0.0,Low,Low,386768.13798344403,0,Medium,0.5780572566049085
512336460,0.7532456156,CODELL,4234.0,Codeveloped,Codeveloped,3795.99188,0,26.08006613,158.1225791,759.0255078,526.6887104,4163.863115,0,0,3043.0,601.0,7888.0,3644.0,0.0,Low,396.7259618948181,208951.08525258128,0.0,0.0,Low,Medium,399770.1658638871,0,Medium,0.567378957420623
512336461,0.9458442307999999,NIOBRARA,4145.0,Codeveloped,Codeveloped,3758.202234,0,23.66465621,115.6405308,1150.627744,779.252111,4237.636609,0,0,619.0,644.0,7770.0,1263.0,0.9458442307999999,Medium,737.0511135280711,574348.6361316502,0.0,0.0,Low,High,896629.0984871675,0,Medium,0.8946213089376435
512336462,0.9432791293999999,NIOBRARA,4294.0,Codeveloped,Codeveloped,3771.225721,0,20.02980904,121.0454122,1101.340941,770.3772706,4199.283313,0,0,687.0,619.0,7653.0,1306.0,0.9432791293999999,Medium,726.6808011211161,559818.3721651069,0.0,0.0,Low,High,848448.0281276156,0,Medium,0.8897755159616217
512336463,1.0607205739999999,CODELL,7723.0,NoNeighbour,Parent,3969.696884,0,14.0708274,56.68846303,957.7174673,650.4323449,4819.079676,0,0,501.0,-1.0,7917.0,500.0,0.0,Medium,689.9269702304939,448750.8170567726,0.0,0.0,Low,Medium,622930.4180076281,0,High,1.1251281361068892
512336464,0.8957791268000002,CODELL,8032.0,Codeveloped,Codeveloped,4089.388896,0,16.82968127,95.98207171,438.7044323,302.5398406,4771.982861,0,0,4660.0,660.0,7887.0,5320.0,0.0,Medium,271.0088742348792,81990.98161220581,0.0,0.0,Low,Low,132725.56901855548,0,High,0.8024202440105708
512336465,0.394237306,NIOBRARA,4302.0,NoNeighbour,NoNeighbour,2241.8027200000006,0,5.346118085,28.89237564,473.1662018,912.1338912,2877.075173,0,0,-1.0,-1.0,6182.0,9999999.0,0.394237306,Low,359.59720797798514,328000.8005776153,0.0,0.0,Medium,Low,431590.92883215845,0,Medium,0.15542305344213764
512336467,0.920047668,NIOBRARA,4269.0,Codeveloped,NoNeighbour,9357.928649,0,16.282736,42.19864137,494.1311783,969.3136566,10025.93818,0,0,-1.0,1328.0,6028.0,1327.0,0.920047668,Medium,891.8147693153828,864448.2350549792,0.0,0.0,Medium,Low,478968.09927803953,0,High,0.8464877113922383
512336468,0.889610881,NIOBRARA,4344.0,Parent,NoNeighbour,2051.7404450000004,0,10.47928177,28.50759669,487.7483886,941.9889503,2856.192612,0,0,-1.0,1999.0,6010.0,1998.0,0.889610881,Medium,838.0036199686482,789390.1503218671,0.0,0.0,Medium,Low,459453.5925878305,0,Medium,0.7914075195935961
512336469,0.702963077,NIOBRARA,4341.0,Codeveloped,Codeveloped,1973.5564048,0,19.71250864,62.17484451,485.8364432,961.5296015,2376.492479,0,0,1960.0,2702.0,6114.0,4662.0,0.702963077,Low,675.9198072970239,649916.9029562642,0.0,0.0,Medium,Low,467146.1216242734,0,Low,0.494157087625308
512336470,0.682311399,NIOBRARA,4426.0,Codeveloped,Parent,1942.7821442,0,15.52169001,52.52372345,468.9652056,943.5155897,2450.159216,0,0,1400.0,1960.0,6084.0,3360.0,0.682311399,Low,643.771441986517,607408.3917179279,0.0,0.0,Medium,Low,442475.9825104657,0,Low,0.46554884520533724
512336471,0.5254895,NIOBRARA,4297.0,Parent,NoNeighbour,11061.819674400002,0,18.54735862,53.64091226,548.7661159,984.8731673,13622.39821,0,0,-1.0,1840.0,6181.0,1839.0,0.5254895,Low,517.5405082478934,509711.75956415455,0.0,0.0,Medium,Low,540465.0226733519,0,High,0.27613921461025004
512336472,0.902984974,NIOBRARA,4737.0,Parent,Codeveloped,3057.8781198799998,0,12.27591303,42.77327422,443.1756386,821.6170572,26808.38831,0,0,349.0,341.0,6085.0,690.0,0.902984974,Medium,741.9078570336985,609564.1502095857,0.0,0.0,Medium,Low,364120.66400926275,0,High,0.8153818632697807
512336473,0.915259259,NIOBRARA,4339.0,Codeveloped,Codeveloped,8764.676134,0,16.65798571,47.32979949,485.985711,938.0041484,23363.82261,0,0,1328.0,349.0,6077.0,1677.0,0.915259259,Medium,858.51698180351,805292.4904035396,0.0,0.0,Medium,Low,455856.6129811235,0,High,0.8376995111852291
512336476,0.6623625,CODELL,4196.0,NoNeighbour,Codeveloped,4154.957502,0,30.83603432,227.7240229,780.1630124,498.5700667,4538.804181,0,0,740.0,-1.0,7537.0,739.0,0.0,Low,330.2341158045787,164644.84514330432,0.0,0.0,Low,Medium,388965.9251291409,0,High,0.43872408140624997
512336477,0.686546875,CODELL,3978.0,Codeveloped,NoNeighbour,3932.111006,0,27.45600804,234.4235797,799.6470588,498.2403218,4315.920786,0,0,-1.0,740.0,7535.0,739.0,0.0,Low,342.0653359307844,170430.7430507791,0.0,0.0,Low,Medium,398416.4079029355,0,Medium,0.47134661157226565
512336478,1.375022917,NIOBRARA,4186.0,Parent,NoNeighbour,4077.041399,0,31.06378404,228.4010989,1512.702341,1125.656952,4379.036975,0,0,-1.0,2103.0,7380.0,2102.0,1.375022917,High,1547.804105680369,1742296.4518932502,0.0,1125.656952,High,High,1702783.9064533247,1,High,1.8906880222751885
512336479,1.136053646,NIOBRARA,4354.0,Codeveloped,Codeveloped,2696.863319,0,8.28778135,33.34519982,669.8006431,883.7850253,2855.228595,0,0,794.0,661.0,6949.0,1455.0,1.136053646,Medium,1004.0272002722672,887344.2045945139,0.0,0.0,Medium,Low,591959.7783080898,0,Medium,1.2906178865898932
512336482,1.198402105,NIOBRARA,4373.0,NoNeighbour,Codeveloped,2658.780374,0,17.29476332,72.28332952,581.45941,829.1790533,2984.068523,0,0,783.0,-1.0,6957.0,782.0,1.198402105,Medium,993.6899228966272,823946.8695411753,0.0,0.0,Medium,Low,482133.9631161766,0,Medium,1.4361676052684311
512336484,0.550585938,CODELL,4509.0,Codeveloped,NoNeighbour,2690.833555,0,12.77866489,66.99556443,595.1909514,693.2801065,2824.965555,0,0,-1.0,659.0,7102.0,658.0,0.0,Low,381.7102777340424,264632.1419996015,0.0,0.0,Low,Low,412634.0461744283,0,Medium,0.3031448751233398
512336486,0.579695385,CODELL,4298.0,NoNeighbour,Codeveloped,2685.986412,0,15.45905072,72.86016752,575.218241,803.1642624,2992.428,0,0,657.0,-1.0,7096.0,656.0,0.0,Low,465.590616310209,373945.7439291504,0.0,0.0,Medium,Low,461994.73425179045,0,Medium,0.33604673939029817
512336487,1.165132461,NIOBRARA,4470.0,Codeveloped,Codeveloped,2694.214098,0,14.69082774,61.01387025,555.8375839,821.4765101,2938.96046,0,0,661.0,783.0,7020.0,1444.0,1.165132461,Medium,957.1289478665044,786258.9478090609,0.0,0.0,Medium,Low,456607.518604588,0,Medium,1.3575336516759164
512336491,0.564110938,CODELL,4262.0,Codeveloped,Codeveloped,2699.564032,0,13.80854059,42.01384327,577.8498358,861.5673393,2884.617487,0,0,659.0,657.0,7095.0,1316.0,0.0,Low,486.0195599226872,418738.5790903465,0.0,0.0,Medium,Low,497856.5455451479,0,Medium,0.3182211503712398
512336496,1.584524742,NIOBRARA,3846.0,Codeveloped,Codeveloped,6107.646097,0,16.64976599,108.5798232,820.6652760000001,1046.97595218,6249.43718,0,0,249.0,3030.0,6551.0,3279.0,1.584524742,High,1658.9593005082186,1736890.4932774587,0.0,1046.97595218,High,Medium,859216.8087611625,0,High,2.510718658010166
512336502,1.606093229,NIOBRARA,3905.0,Codeveloped,Codeveloped,5924.732793,0,16.22816901,143.218694,1387.84528626,1208.9825232399999,6341.19674,0,0,655.0,669.0,6548.0,1324.0,1.606093229,High,1941.738644555099,2347528.085966841,0.0,1208.9825232399999,High,High,1677880.6960493547,1,High,2.5795354602396467
512336505,1.292351295,NIOBRARA,4770.0,NoNeighbour,Parent,5614.660507,0,16.58406709,158.2918239,774.0943396,900.2096436,7262.682952,0,0,4863.0,-1.0,6571.0,4862.0,1.292351295,High,1163.3870986779486,1047292.2854697142,0.0,900.2096436,Medium,Medium,696847.1895640934,0,High,1.670171869688177
512336506,0.970760938,CODELL,7260.0,NoNeighbour,Codeveloped,3986.982559,0,8.084573003,31.81887052,772.7826446,540.2203857,3826.026105,0,0,1278.0,-1.0,7266.0,1277.0,0.0,Medium,524.4248483488537,283304.9938456818,0.0,0.0,Low,Medium,417472.938328078,0,Medium,0.9423767987466398
512336510,1.098830729,NIOBRARA,6858.0,Parent,Codeveloped,3988.62198,0,10.23286672,32.68868475,1147.742782,801.9830854,3942.390767,0,0,395.0,4962.0,7124.0,5357.0,1.098830729,Medium,881.2436583757512,706742.5081333686,0.0,0.0,Medium,High,920470.2975539396,0,Medium,1.2074289709946713
512336512,1.605957217,NIOBRARA,3929.0,Codeveloped,Codeveloped,5716.477668,0,19.93967931,192.1201323,779.9343344,1017.052685,6383.54836,0,0,655.0,655.0,6615.0,1310.0,1.605957217,High,1633.3430995449776,1661195.9849184419,0.0,1017.052685,Medium,Medium,793234.3089252078,0,High,2.5790985828343853
512336513,1.151071503,NIOBRARA,7234.0,Codeveloped,Codeveloped,3983.474676,0,17.98921758,122.072574,1153.362732,789.0517003,3774.080676,0,0,485.0,548.0,7051.0,1033.0,1.151071503,Medium,908.2549266090266,716660.0941467042,0.0,0.0,Low,High,910062.8247472532,0,Medium,1.324965605018679
512336515,1.014156923,CODELL,6678.0,NoNeighbour,NoNeighbour,9845.688171,0,9.049565738,134.8283917,694.2830189,518.1191974,7604.642741,0,0,-1.0,-1.0,7367.0,9999999.0,0.0,Medium,525.4541709824135,272247.8933398905,0.0,0.0,Low,Low,359721.360520917,0,High,1.028514264468828
512336517,1.660110825,NIOBRARA,6591.0,NoNeighbour,Codeveloped,9799.002673,0,13.04172356,124.1407981,828.1092399,550.1441359,7487.875687,0,0,1313.0,-1.0,7180.0,1312.0,1.660110825,High,913.3002353178612,502446.7687762115,0.0,550.1441359,Low,Medium,455579.4422155914,0,High,2.7559679512821806
512336518,0.80125303,CODELL,4226.0,Codeveloped,Codeveloped,17370.74727,0,6.822527212,166.595362,473.4292475,310.4590629,13118.54809,0,0,2110.0,4852.0,7471.0,6962.0,0.0,Low,248.75626483958558,77228.63687260196,0.0,0.0,Low,Low,146980.40052830215,0,High,0.6420064180841809
512336519,1.512408674,NIOBRARA,4301.0,Codeveloped,Codeveloped,17468.50843,0,11.17670309,233.0676587,445.2332016,358.9862823,13274.89795,0,0,563.0,1045.0,7261.0,1608.0,1.512408674,High,542.9339671975328,194905.84641863243,0.0,358.9862823,Low,Low,159832.61179891042,0,High,2.2873799971904383
512336520,1.508321429,NIOBRARA,4226.0,Codeveloped,Codeveloped,17915.98323,0,10.62186465,222.708708,431.856602,340.747752,13721.70447,0,0,541.0,563.0,7258.0,1104.0,1.508321429,High,513.9571362251776,175129.73879308702,0.0,340.747752,Low,Low,147154.1663178587,0,High,2.275033533180602
512336521,1.827645876,NIOBRARA,4611.0,Codeveloped,NoNeighbour,12794.30297,0,14.77488614,179.7180655,762.4489265,528.7356322,8594.788314,0,0,-1.0,478.0,7126.0,477.0,1.827645876,High,966.3414976845829,510939.18269935285,0.0,528.7356322,Low,Medium,403133.91517318884,0,High,3.3402894480598078
512336525,0.900615625,CODELL,6857.0,NoNeighbour,Codeveloped,2784.450818,0,13.31719411,75.95595742,2418.678139,518.0107919,2796.52194,0,0,714.0,-1.0,7370.0,713.0,0.0,Medium,466.5286131037634,241666.85631788918,0.0,0.0,Low,High,1252901.3781346083,0,Medium,0.8111085039941407
512336526,0.905929688,CODELL,6764.0,Codeveloped,Codeveloped,2632.254087,0,11.8354524,62.11206387,587.1493199,444.4115908,2777.305351,0,0,725.0,687.0,7347.0,1412.0,0.0,Medium,402.6056537970276,178922.61906901113,0.0,0.0,Low,Low,260935.9632938971,0,Medium,0.8207085995997773
512336527,1.120555385,NIOBRARA,6789.0,Codeveloped,Codeveloped,2661.181085,0,17.44866696,92.02592429,1483.164825,307.2617469,2765.601538,0,0,707.0,674.0,7164.0,1381.0,1.120555385,Medium,344.30380509330206,105791.3886172851,0.0,0.0,Low,High,455719.8150701328,0,Medium,1.2556443708524985
512336528,0.909525,CODELL,6806.0,Codeveloped,NoNeighbour,2594.955463,0,14.15236556,55.11225389,443.8325007,726.7117249,2864.399632,0,0,-1.0,725.0,7461.0,724.0,0.0,Medium,660.9624815896725,480329.1850902154,0.0,0.0,Low,Low,322538.2821503775,0,Medium,0.827235725625
512336529,0.904403125,CODELL,6703.0,Codeveloped,Codeveloped,2685.001608,0,12.15903327,68.99731464,1274.398926,256.004774,2782.134606,0,0,687.0,714.0,7398.0,1401.0,0.0,Medium,231.53151762051874,59273.17384231792,0.0,0.0,Low,High,326252.2090364727,0,Medium,0.8179450125097656
512336530,1.10691701,NIOBRARA,6858.0,Codeveloped,Codeveloped,2610.154959,0,17.44852727,93.185331,1306.807524,2162.729659,2799.87099,0,0,652.0,707.0,7150.0,1359.0,1.10691701,Medium,2393.9622475786,5177493.1553645395,0.0,0.0,High,High,2826271.3907591547,1,Medium,1.2252652670273403
512336531,1.081270619,NIOBRARA,6781.0,Codeveloped,NoNeighbour,2586.519243,0,20.32296122,68.07417785,286.7285061,394.3371184,2874.679837,0,0,-1.0,652.0,7242.0,651.0,1.081270619,Medium,426.3851401070443,168139.48747839214,0.0,0.0,Low,Low,113067.69285861083,0,Medium,1.1691461515126433
512336532,1.592269312,NIOBRARA,3838.0,Codeveloped,Codeveloped,6020.026508,0,23.48124023,259.1326212,808.5711308,995.8311621,6319.175191,0,0,669.0,249.0,6561.0,918.0,1.592269312,High,1585.6313993451274,1579021.1590721074,0.0,995.8311621,Medium,Medium,805200.3288250751,0,High,2.535321561936953
